Country,Level,SKU,quant,Yearmonth,Source,Update1
Austria,,SKU0652,20951,202304,VPD,
Austria,,SKU0653,28143,202304,VPD,
Austria,,SKU0654,12808,202304,VPD,
Austria,,SKU0655,10441,202304,VPD,
Austria,,SKU0656,99470,202304,VPD,
Austria,,SKU0657,165508,202304,VPD,
Austria,,SKU0658,148792,202304,VPD,
Austria,,SKU0659,75162,202304,VPD,
Austria,,SKU0660,76504,202304,VPD,
Austria,,SKU0661,1352,202304,VPD,
Austria,,SKU0662,225,202304,VPD,
Austria,,SKU0663,425,202304,VPD,
Austria,,SKU0664,795,202304,VPD,
Austria,,SKU0665,1575,202304,VPD,
Austria,,SKU0666,7686,202304,VPD,
Austria,,SKU0667,275,202304,VPD,
Austria,,SKU0668,250,202304,VPD,
Austria,,SKU0669,369,202304,VPD,
Austria,,SKU0670,137,202304,VPD,
Austria,,SKU0671,4273,202304,VPD,
Austria,,SKU0672,478,202304,VPD,
Austria,,SKU0673,169,202304,VPD,
Austria,,SKU0674,556,202304,VPD,
Austria,,SKU0675,201,202304,VPD,
Austria,,SKU0676,2482,202304,VPD,
Austria,,SKU0677,2834,202304,VPD,
Austria,,SKU0678,24,202304,VPD,
Austria,,SKU0679,251,202304,VPD,
Austria,,SKU0680,286,202304,VPD,
Austria,,SKU0681,2170,202304,VPD,
Austria,,SKU0682,7,202304,VPD,
Austria,,SKU0683,2254,202304,VPD,
Austria,,SKU0684,9,202304,VPD,
Austria,,SKU0685,66,202304,VPD,
Austria,,SKU0686,33,202304,VPD,
Austria,,SKU0687,311,202304,VPD,
Austria,,SKU0688,-74,202304,VPD,
Austria,,SKU0689,741,202304,VPD,
Austria,,SKU0690,98,202304,VPD,
Austria,,SKU0691,7954,202304,VPD,
Austria,,SKU0692,1318,202304,VPD,
Austria,,SKU0693,4506,202304,VPD,
Austria,,SKU0694,378,202304,VPD,
Austria,,SKU0695,226,202304,VPD,
Austria,,SKU0696,456,202304,VPD,
Austria,,SKU0697,71,202304,VPD,
Austria,,SKU0698,834,202304,VPD,
Austria,,SKU0699,530,202304,VPD,
Austria,,SKU0700,5957,202304,VPD,
Austria,,SKU0701,10501,202304,VPD,
Austria,,SKU0702,1098,202304,VPD,
Austria,,SKU0703,111,202304,VPD,
Austria,,SKU0704,2527,202304,VPD,
Austria,,SKU0705,536,202304,VPD,
Austria,,SKU0706,18,202304,VPD,
Austria,,SKU0707,96,202304,VPD,
Austria,,SKU0708,187,202304,VPD,
Austria,,SKU0709,224,202304,VPD,
Austria,,SKU0710,34,202304,VPD,
Austria,,SKU0711,17,202304,VPD,
Austria,,SKU0712,123,202304,VPD,
Austria,,SKU0713,126,202304,VPD,
Austria,,SKU0714,87,202304,VPD,
Austria,,SKU0715,104,202304,VPD,
Austria,,SKU0716,63,202304,VPD,
Austria,,SKU0717,6155,202304,VPD,
Austria,,SKU0718,3781,202304,VPD,
Austria,,SKU0719,2909,202304,VPD,
Austria,,SKU0720,708,202304,VPD,
Austria,,SKU0721,5838,202304,VPD,
Austria,,SKU0722,1135,202304,VPD,
Austria,,SKU0723,1661,202304,VPD,
Austria,,SKU0724,716,202304,VPD,
Austria,,SKU0725,3515,202304,VPD,
Austria,,SKU0726,4957,202304,VPD,
Austria,,SKU0727,20750,202304,VPD,
Austria,,SKU0728,48657,202304,VPD,
Austria,,SKU0729,182341,202304,VPD,
Austria,,SKU0730,98107,202304,VPD,
Austria,,SKU0731,24450,202304,VPD,
Austria,,SKU0732,4100,202304,VPD,
Austria,,SKU0733,1326,202304,VPD,
Austria,,SKU0734,862,202304,VPD,
Austria,,SKU0735,2217,202304,VPD,
Austria,,SKU0736,795,202304,VPD,
Austria,,SKU0737,161,202304,VPD,
Austria,,SKU0738,559,202304,VPD,
Austria,,SKU0739,412,202304,VPD,
Austria,,SKU0740,456,202304,VPD,
Austria,,SKU01,802,202305,VPD,
Austria,,SKU02,101,202305,VPD,
Austria,,SKU03,11889,202305,VPD,
Austria,,SKU04,2931,202305,VPD,
Austria,,SKU05,72788,202305,VPD,
Austria,,SKU06,39573,202305,VPD,
Austria,,SKU07,3731,202305,VPD,
Austria,,SKU08,34880,202305,VPD,
Austria,,SKU09,3526,202305,VPD,
Austria,,SKU010,40544,202305,VPD,
Austria,,SKU011,1420,202305,VPD,
Austria,,SKU012,196,202305,VPD,
Austria,,SKU013,8758,202305,VPD,
Austria,,SKU014,703,202305,VPD,
Austria,,SKU015,189,202305,VPD,
Austria,,SKU016,22283,202305,VPD,
Austria,,SKU017,112,202305,VPD,
Austria,,SKU018,9743,202305,VPD,
Austria,,SKU019,11187,202305,VPD,
Austria,,SKU020,119,202305,VPD,
Austria,,SKU021,74,202305,VPD,
Austria,,SKU022,4010,202305,VPD,
Austria,,SKU023,4,202305,VPD,
Austria,,SKU024,1989,202305,VPD,
Austria,,SKU025,27,202305,VPD,
Austria,,SKU026,1307,202305,VPD,
Austria,,SKU027,10,202305,VPD,
Austria,,SKU028,26,202305,VPD,
Austria,,SKU029,645,202305,VPD,
Austria,,SKU030,28090,202305,VPD,
Austria,,SKU031,700,202305,VPD,
Austria,,SKU032,32457,202305,VPD,
Austria,,SKU033,363,202305,VPD,
Austria,,SKU034,9620,202305,VPD,
Austria,,SKU035,88,202305,VPD,
Austria,,SKU036,14,202305,VPD,
Austria,,SKU037,1642,202305,VPD,
Austria,,SKU038,2208,202305,VPD,
Austria,,SKU039,250,202305,VPD,
Austria,,SKU040,2257,202305,VPD,
Austria,,SKU041,60,202305,VPD,
Austria,,SKU042,16,202305,VPD,
Austria,,SKU043,14,202305,VPD,
Austria,,SKU044,48,202305,VPD,
Austria,,SKU045,409,202305,VPD,
Austria,,SKU046,16,202305,VPD,
Austria,,SKU047,39,202305,VPD,
Austria,,SKU048,38,202305,VPD,
Austria,,SKU049,116,202305,VPD,
Austria,,SKU050,158,202305,VPD,
Austria,,SKU051,311,202305,VPD,
Austria,,SKU052,171,202305,VPD,
Austria,,SKU053,186,202305,VPD,
Austria,,SKU054,3590,202305,VPD,
Austria,,SKU055,4294,202305,VPD,
Austria,,SKU056,2138,202305,VPD,
Austria,,SKU057,214,202305,VPD,
Austria,,SKU058,2767,202305,VPD,
Austria,,SKU059,3705,202305,VPD,
Austria,,SKU060,3711,202305,VPD,
Austria,,SKU061,37,202305,VPD,
Austria,,SKU062,84,202305,VPD,
Austria,,SKU063,823,202305,VPD,
Austria,,SKU064,11,202305,VPD,
Austria,,SKU065,13102,202305,VPD,
Austria,,SKU066,2292,202305,VPD,
Austria,,SKU067,226546,202305,VPD,
Austria,,SKU068,348,202305,VPD,
Austria,,SKU069,276,202305,VPD,
Austria,,SKU070,4198,202305,VPD,
Austria,,SKU071,26599,202305,VPD,
Austria,,SKU072,12457,202305,VPD,
Austria,,SKU073,2702,202305,VPD,
Austria,,SKU074,6387,202305,VPD,
Austria,,SKU075,2589,202305,VPD,
Austria,,SKU076,11965,202305,VPD,
Austria,,SKU077,12573,202305,VPD,
Austria,,SKU078,9221,202305,VPD,
Austria,,SKU079,23153,202305,VPD,
Austria,,SKU080,8459,202305,VPD,
Austria,,SKU081,11447,202305,VPD,
Austria,,SKU082,12455,202305,VPD,
Austria,,SKU083,9195,202305,VPD,
Austria,,SKU084,6656,202305,VPD,
Austria,,SKU085,37,202305,VPD,
Austria,,SKU086,131,202305,VPD,
Austria,,SKU087,480,202305,VPD,
Austria,,SKU088,93,202305,VPD,
Austria,,SKU089,1236,202305,VPD,
Austria,,SKU090,1501,202305,VPD,
Austria,,SKU091,20919,202305,VPD,
Austria,,SKU092,4974,202305,VPD,
Austria,,SKU093,6948,202305,VPD,
Austria,,SKU094,84871,202305,VPD,
Austria,,SKU095,2861,202305,VPD,
Austria,,SKU096,27962,202305,VPD,
Austria,,SKU097,2981,202305,VPD,
Austria,,SKU098,11781,202305,VPD,
Austria,,SKU099,7935,202305,VPD,
Austria,,SKU0100,29729,202305,VPD,
Austria,,SKU0101,30129,202305,VPD,
Austria,,SKU0102,24355,202305,VPD,
Austria,,SKU0103,6063,202305,VPD,
Austria,,SKU0104,1906,202305,VPD,
Austria,,SKU0105,3290,202305,VPD,
Austria,,SKU0106,3225,202305,VPD,
Austria,,SKU0107,1899,202305,VPD,
Austria,,SKU0108,3137,202305,VPD,
Austria,,SKU0109,9916,202305,VPD,
Austria,,SKU0110,7637,202305,VPD,
Austria,,SKU0111,6719,202305,VPD,
Austria,,SKU0112,319,202305,VPD,
Austria,,SKU0113,176,202305,VPD,
Austria,,SKU0114,33,202305,VPD,
Austria,,SKU0115,699,202305,VPD,
Austria,,SKU0116,81,202305,VPD,
Austria,,SKU0117,56,202305,VPD,
Austria,,SKU0118,159,202305,VPD,
Austria,,SKU0119,115,202305,VPD,
Austria,,SKU0120,1056,202305,VPD,
Austria,,SKU0121,776,202305,VPD,
Austria,,SKU0122,1590,202305,VPD,
Austria,,SKU0123,2652,202305,VPD,
Austria,,SKU0124,8208,202305,VPD,
Austria,,SKU0125,12852,202305,VPD,
Austria,,SKU0126,3035,202305,VPD,
Austria,,SKU0127,617,202305,VPD,
Austria,,SKU0128,1167,202305,VPD,
Austria,,SKU0129,1404,202305,VPD,
Austria,,SKU0130,20523,202305,VPD,
Austria,,SKU0131,21660,202305,VPD,
Austria,,SKU0132,6552,202305,VPD,
Austria,,SKU0133,8698,202305,VPD,
Austria,,SKU0134,476,202305,VPD,
Austria,,SKU0135,607,202305,VPD,
Austria,,SKU0136,2895,202305,VPD,
Austria,,SKU0137,4699,202305,VPD,
Austria,,SKU0138,3783,202305,VPD,
Austria,,SKU0139,1785,202305,VPD,
Austria,,SKU0140,28397,202305,VPD,
Austria,,SKU0141,2206,202305,VPD,
Austria,,SKU0142,14278,202305,VPD,
Austria,,SKU0143,11567,202305,VPD,
Austria,,SKU0144,118,202305,VPD,
Austria,,SKU0145,777,202305,VPD,
Austria,,SKU0146,72,202305,VPD,
Austria,,SKU0147,57,202305,VPD,
Austria,,SKU0148,2502,202305,VPD,
Austria,,SKU0149,330,202305,VPD,
Austria,,SKU0150,619,202305,VPD,
Austria,,SKU0151,129,202305,VPD,
Austria,,SKU0152,707,202305,VPD,
Austria,,SKU0153,273,202305,VPD,
Austria,,SKU0154,1325,202305,VPD,
Austria,,SKU0155,52,202305,VPD,
Austria,,SKU0156,277,202305,VPD,
Austria,,SKU0157,343,202305,VPD,
Austria,,SKU0158,149,202305,VPD,
Austria,,SKU0159,6169,202305,VPD,
Austria,,SKU0160,7236,202305,VPD,
Austria,,SKU0161,587,202305,VPD,
Austria,,SKU0162,343,202305,VPD,
Austria,,SKU0163,563,202305,VPD,
Austria,,SKU0164,47,202305,VPD,
Austria,,SKU0165,3177,202305,VPD,
Austria,,SKU0166,343,202305,VPD,
Austria,,SKU0167,141,202305,VPD,
Austria,,SKU0168,770,202305,VPD,
Austria,,SKU0169,47,202305,VPD,
Austria,,SKU0170,19,202305,VPD,
Austria,,SKU0171,35,202305,VPD,
Austria,,SKU0172,38,202305,VPD,
Austria,,SKU0173,222,202305,VPD,
Austria,,SKU0174,397,202305,VPD,
Austria,,SKU0175,90,202305,VPD,
Austria,,SKU0176,171,202305,VPD,
Austria,,SKU0177,167,202305,VPD,
Austria,,SKU0178,438,202305,VPD,
Austria,,SKU0179,228,202305,VPD,
Austria,,SKU0180,6444,202305,VPD,
Austria,,SKU0181,3123,202305,VPD,
Austria,,SKU0182,13292,202305,VPD,
Austria,,SKU0183,4052,202305,VPD,
Austria,,SKU0184,815,202305,VPD,
Austria,,SKU0185,620,202305,VPD,
Austria,,SKU0186,1101,202305,VPD,
Austria,,SKU0187,195,202305,VPD,
Austria,,SKU0188,1443,202305,VPD,
Austria,,SKU0189,5667,202305,VPD,
Austria,,SKU0190,322,202305,VPD,
Austria,,SKU0191,28,202305,VPD,
Austria,,SKU0192,1111,202305,VPD,
Austria,,SKU0193,49,202305,VPD,
Austria,,SKU0194,218,202305,VPD,
Austria,,SKU0195,33,202305,VPD,
Austria,,SKU0196,22,202305,VPD,
Austria,,SKU0197,33,202305,VPD,
Austria,,SKU0198,53,202305,VPD,
Austria,,SKU0199,94,202305,VPD,
Austria,,SKU0200,403,202305,VPD,
Austria,,SKU0201,11123,202305,VPD,
Austria,,SKU0202,6599,202305,VPD,
Austria,,SKU0203,8219,202305,VPD,
Austria,,SKU0204,1399,202305,VPD,
Austria,,SKU0205,7284,202305,VPD,
Austria,,SKU0206,39018,202305,VPD,
Austria,,SKU0207,7342,202305,VPD,
Austria,,SKU0208,23415,202305,VPD,
Austria,,SKU0209,5635,202305,VPD,
Austria,,SKU0210,22899,202305,VPD,
Austria,,SKU0211,3862,202305,VPD,
Austria,,SKU0212,3518,202305,VPD,
Austria,,SKU0213,10035,202305,VPD,
Austria,,SKU0214,156760,202305,VPD,
Austria,,SKU0215,107491,202305,VPD,
Austria,,SKU0216,40342,202305,VPD,
Austria,,SKU0217,30604,202305,VPD,
Austria,,SKU0218,101839,202305,VPD,
Austria,,SKU0219,64322,202305,VPD,
Austria,,SKU0220,21953,202305,VPD,
Austria,,SKU0221,15629,202305,VPD,
Austria,,SKU0222,52969,202305,VPD,
Austria,,SKU0223,33625,202305,VPD,
Austria,,SKU0224,31481,202305,VPD,
Austria,,SKU0225,14146,202305,VPD,
Austria,,SKU0226,19029,202305,VPD,
Austria,,SKU0227,10772,202305,VPD,
Austria,,SKU0228,183701,202305,VPD,
Austria,,SKU0229,67244,202305,VPD,
Austria,,SKU0230,150734,202305,VPD,
Austria,,SKU0231,98391,202305,VPD,
Austria,,SKU0232,181378,202305,VPD,
Austria,,SKU0233,115696,202305,VPD,
Austria,,SKU0234,48593,202305,VPD,
Austria,,SKU0235,38605,202305,VPD,
Austria,,SKU0236,64,202305,VPD,
Austria,,SKU0237,25651,202305,VPD,
Austria,,SKU0238,1370,202305,VPD,
Austria,,SKU0239,960,202305,VPD,
Austria,,SKU0240,6057,202305,VPD,
Austria,,SKU0241,61,202305,VPD,
Austria,,SKU0242,129,202305,VPD,
Austria,,SKU0243,123,202305,VPD,
Austria,,SKU0244,181,202305,VPD,
Austria,,SKU0245,315,202305,VPD,
Austria,,SKU0246,334,202305,VPD,
Austria,,SKU0247,2907,202305,VPD,
Austria,,SKU0248,4627,202305,VPD,
Austria,,SKU0249,2342,202305,VPD,
Austria,,SKU0250,1301,202305,VPD,
Austria,,SKU0251,764,202305,VPD,
Austria,,SKU0252,259,202305,VPD,
Austria,,SKU0253,1754,202305,VPD,
Austria,,SKU0254,11005,202305,VPD,
Austria,,SKU0255,2277,202305,VPD,
Austria,,SKU0256,173,202305,VPD,
Austria,,SKU0257,9023,202305,VPD,
Austria,,SKU0258,759,202305,VPD,
Austria,,SKU0259,3911,202305,VPD,
Austria,,SKU0260,350,202305,VPD,
Austria,,SKU0261,1379,202305,VPD,
Austria,,SKU0262,4559,202305,VPD,
Austria,,SKU0263,2386,202305,VPD,
Austria,,SKU0264,60340,202305,VPD,
Austria,,SKU0265,950,202305,VPD,
Austria,,SKU0266,20178,202305,VPD,
Austria,,SKU0267,29016,202305,VPD,
Austria,,SKU0268,619,202305,VPD,
Austria,,SKU0269,10109,202305,VPD,
Austria,,SKU0270,14453,202305,VPD,
Austria,,SKU0271,395,202305,VPD,
Austria,,SKU0272,5355,202305,VPD,
Austria,,SKU0273,169,202305,VPD,
Austria,,SKU0274,3733,202305,VPD,
Austria,,SKU0275,112,202305,VPD,
Austria,,SKU0276,12815,202305,VPD,
Austria,,SKU0277,830,202305,VPD,
Austria,,SKU0278,45949,202305,VPD,
Austria,,SKU0279,1034,202305,VPD,
Austria,,SKU0280,59984,202305,VPD,
Austria,,SKU0281,34304,202305,VPD,
Austria,,SKU0282,3343,202305,VPD,
Austria,,SKU0283,1710,202305,VPD,
Austria,,SKU0284,929,202305,VPD,
Austria,,SKU0285,357,202305,VPD,
Austria,,SKU0286,1090,202305,VPD,
Austria,,SKU0287,1986,202305,VPD,
Austria,,SKU0288,307,202305,VPD,
Austria,,SKU0289,280,202305,VPD,
Austria,,SKU0290,351,202305,VPD,
Austria,,SKU0291,4268,202305,VPD,
Austria,,SKU0292,11985,202305,VPD,
Austria,,SKU0293,1944,202305,VPD,
Austria,,SKU0294,978,202305,VPD,
Austria,,SKU0295,4194,202305,VPD,
Austria,,SKU0296,231,202305,VPD,
Austria,,SKU0297,158,202305,VPD,
Austria,,SKU0298,579,202305,VPD,
Austria,,SKU0299,185,202305,VPD,
Austria,,SKU0300,93,202305,VPD,
Austria,,SKU0301,578,202305,VPD,
Austria,,SKU0302,418,202305,VPD,
Austria,,SKU0303,763,202305,VPD,
Austria,,SKU0304,304,202305,VPD,
Austria,,SKU0305,95,202305,VPD,
Austria,,SKU0306,10,202305,VPD,
Austria,,SKU0307,458,202305,VPD,
Austria,,SKU0308,12,202305,VPD,
Austria,,SKU0309,252,202305,VPD,
Austria,,SKU0310,329,202305,VPD,
Austria,,SKU0311,180,202305,VPD,
Austria,,SKU0312,43566,202305,VPD,
Austria,,SKU0313,140747,202305,VPD,
Austria,,SKU0314,61658,202305,VPD,
Austria,,SKU0315,5165,202305,VPD,
Austria,,SKU0316,26538,202305,VPD,
Austria,,SKU0317,12202,202305,VPD,
Austria,,SKU0318,13699,202305,VPD,
Austria,,SKU0319,6429,202305,VPD,
Austria,,SKU0320,9481,202305,VPD,
Austria,,SKU0321,7355,202305,VPD,
Austria,,SKU0322,25943,202305,VPD,
Austria,,SKU0323,28277,202305,VPD,
Austria,,SKU0324,18415,202305,VPD,
Austria,,SKU0325,223,202305,VPD,
Austria,,SKU0326,679,202305,VPD,
Austria,,SKU0327,6352,202305,VPD,
Austria,,SKU0328,43,202305,VPD,
Austria,,SKU0329,3,202305,VPD,
Austria,,SKU0330,95,202305,VPD,
Austria,,SKU0331,32,202305,VPD,
Austria,,SKU0332,3680,202305,VPD,
Austria,,SKU0333,761,202305,VPD,
Austria,,SKU0334,104730,202305,VPD,
Austria,,SKU0335,24977,202305,VPD,
Austria,,SKU0336,82,202305,VPD,
Austria,,SKU0337,193,202305,VPD,
Austria,,SKU0338,267,202305,VPD,
Austria,,SKU0339,23762,202305,VPD,
Austria,,SKU0340,134,202305,VPD,
Austria,,SKU0341,36038,202305,VPD,
Austria,,SKU0342,4610,202305,VPD,
Austria,,SKU0343,8373,202305,VPD,
Austria,,SKU0344,806,202305,VPD,
Austria,,SKU0345,2687,202305,VPD,
Austria,,SKU0346,11476,202305,VPD,
Austria,,SKU0347,3974,202305,VPD,
Austria,,SKU0348,3755,202305,VPD,
Austria,,SKU0349,2470,202305,VPD,
Austria,,SKU0350,17884,202305,VPD,
Austria,,SKU0351,7839,202305,VPD,
Austria,,SKU0352,105588,202305,VPD,
Austria,,SKU0353,26442,202305,VPD,
Austria,,SKU0354,1256,202305,VPD,
Austria,,SKU0355,1235,202305,VPD,
Austria,,SKU0356,3923,202305,VPD,
Austria,,SKU0357,32446,202305,VPD,
Austria,,SKU0358,24686,202305,VPD,
Austria,,SKU0359,8573,202305,VPD,
Austria,,SKU0360,3174,202305,VPD,
Austria,,SKU0361,168,202305,VPD,
Austria,,SKU0362,142,202305,VPD,
Austria,,SKU0363,475,202305,VPD,
Austria,,SKU0364,123,202305,VPD,
Austria,,SKU0365,582,202305,VPD,
Austria,,SKU0366,4246,202305,VPD,
Austria,,SKU0367,1190,202305,VPD,
Austria,,SKU0368,318,202305,VPD,
Austria,,SKU0369,1797,202305,VPD,
Austria,,SKU0370,324,202305,VPD,
Austria,,SKU0371,1098,202305,VPD,
Austria,,SKU0372,265,202305,VPD,
Austria,,SKU0373,2359,202305,VPD,
Austria,,SKU0374,2871,202305,VPD,
Austria,,SKU0375,2038,202305,VPD,
Austria,,SKU0376,147,202305,VPD,
Austria,,SKU0377,1834,202305,VPD,
Austria,,SKU0378,34,202305,VPD,
Austria,,SKU0379,868,202305,VPD,
Austria,,SKU0380,2295,202305,VPD,
Austria,,SKU0381,20,202305,VPD,
Austria,,SKU0382,28,202305,VPD,
Austria,,SKU0383,51,202305,VPD,
Austria,,SKU0384,105,202305,VPD,
Austria,,SKU0385,94,202305,VPD,
Austria,,SKU0386,131,202305,VPD,
Austria,,SKU0387,114,202305,VPD,
Austria,,SKU0388,2571,202305,VPD,
Austria,,SKU0389,252004,202305,VPD,
Austria,,SKU0390,7188,202305,VPD,
Austria,,SKU0391,219830,202305,VPD,
Austria,,SKU0392,26911,202305,VPD,
Austria,,SKU0393,67709,202305,VPD,
Austria,,SKU0394,4676,202305,VPD,
Austria,,SKU0395,474746,202305,VPD,
Austria,,SKU0396,200638,202305,VPD,
Austria,,SKU0397,83112,202305,VPD,
Austria,,SKU0398,22545,202305,VPD,
Austria,,SKU0399,14698,202305,VPD,
Austria,,SKU0400,221835,202305,VPD,
Austria,,SKU0401,477909,202305,VPD,
Austria,,SKU0402,510096,202305,VPD,
Austria,,SKU0403,19,202305,VPD,
Austria,,SKU0404,31,202305,VPD,
Austria,,SKU0405,195,202305,VPD,
Austria,,SKU0406,18,202305,VPD,
Austria,,SKU0407,35,202305,VPD,
Austria,,SKU0408,18,202305,VPD,
Austria,,SKU0409,247,202305,VPD,
Austria,,SKU0410,14695,202305,VPD,
Austria,,SKU0411,1378,202305,VPD,
Austria,,SKU0412,25045,202305,VPD,
Austria,,SKU0413,225,202305,VPD,
Austria,,SKU0414,1910,202305,VPD,
Austria,,SKU0415,2661,202305,VPD,
Austria,,SKU0416,2984,202305,VPD,
Austria,,SKU0417,1971,202305,VPD,
Austria,,SKU0418,5,202305,VPD,
Austria,,SKU0419,8,202305,VPD,
Austria,,SKU0420,59,202305,VPD,
Austria,,SKU0421,255,202305,VPD,
Austria,,SKU0422,19,202305,VPD,
Austria,,SKU0423,538,202305,VPD,
Austria,,SKU0424,1288,202305,VPD,
Austria,,SKU0425,138,202305,VPD,
Austria,,SKU0426,846,202305,VPD,
Austria,,SKU0427,58,202305,VPD,
Austria,,SKU0428,45,202305,VPD,
Austria,,SKU0429,1082,202305,VPD,
Austria,,SKU0430,1798,202305,VPD,
Austria,,SKU0431,902,202305,VPD,
Austria,,SKU0432,678,202305,VPD,
Austria,,SKU0433,336,202305,VPD,
Austria,,SKU0434,13929,202305,VPD,
Austria,,SKU0435,5388,202305,VPD,
Austria,,SKU0436,7457,202305,VPD,
Austria,,SKU0437,2346,202305,VPD,
Austria,,SKU0438,4088,202305,VPD,
Austria,,SKU0439,1289,202305,VPD,
Austria,,SKU0440,728,202305,VPD,
Austria,,SKU0441,15213,202305,VPD,
Austria,,SKU0442,9087,202305,VPD,
Austria,,SKU0443,12358,202305,VPD,
Austria,,SKU0444,7395,202305,VPD,
Austria,,SKU0445,1854,202305,VPD,
Austria,,SKU0446,2245,202305,VPD,
Austria,,SKU0447,2658,202305,VPD,
Austria,,SKU0448,47,202305,VPD,
Austria,,SKU0449,52,202305,VPD,
Austria,,SKU0450,4594,202305,VPD,
Austria,,SKU0451,139,202305,VPD,
Austria,,SKU0452,44,202305,VPD,
Austria,,SKU0453,67,202305,VPD,
Austria,,SKU0454,356,202305,VPD,
Austria,,SKU0455,164,202305,VPD,
Austria,,SKU0456,449,202305,VPD,
Austria,,SKU0457,862,202305,VPD,
Austria,,SKU0458,623,202305,VPD,
Austria,,SKU0459,2055,202305,VPD,
Austria,,SKU0460,1776,202305,VPD,
Austria,,SKU0461,327,202305,VPD,
Austria,,SKU0462,241,202305,VPD,
Austria,,SKU0463,173,202305,VPD,
Austria,,SKU0464,511,202305,VPD,
Austria,,SKU0465,728,202305,VPD,
Austria,,SKU0466,2548,202305,VPD,
Austria,,SKU0467,509,202305,VPD,
Austria,,SKU0468,560,202305,VPD,
Austria,,SKU0469,315,202305,VPD,
Austria,,SKU0470,917,202305,VPD,
Austria,,SKU0471,54,202305,VPD,
Austria,,SKU0472,47,202305,VPD,
Austria,,SKU0473,1273,202305,VPD,
Austria,,SKU0474,388,202305,VPD,
Austria,,SKU0475,9,202305,VPD,
Austria,,SKU0476,28,202305,VPD,
Austria,,SKU0477,15,202305,VPD,
Austria,,SKU0478,1117,202305,VPD,
Austria,,SKU0479,1322,202305,VPD,
Austria,,SKU0480,5096,202305,VPD,
Austria,,SKU0481,43582,202305,VPD,
Austria,,SKU0482,1937,202305,VPD,
Austria,,SKU0483,1754,202305,VPD,
Austria,,SKU0484,4116,202305,VPD,
Austria,,SKU0485,18022,202305,VPD,
Austria,,SKU0486,52842,202305,VPD,
Austria,,SKU0487,39080,202305,VPD,
Austria,,SKU0488,3288,202305,VPD,
Austria,,SKU0489,62025,202305,VPD,
Austria,,SKU0490,45900,202305,VPD,
Austria,,SKU0491,15638,202305,VPD,
Austria,,SKU0492,25527,202305,VPD,
Austria,,SKU0493,10184,202305,VPD,
Austria,,SKU0494,9434,202305,VPD,
Austria,,SKU0495,2666,202305,VPD,
Austria,,SKU0496,2074,202305,VPD,
Austria,,SKU0497,64664,202305,VPD,
Austria,,SKU0498,51272,202305,VPD,
Austria,,SKU0499,47403,202305,VPD,
Austria,,SKU0500,29324,202305,VPD,
Austria,,SKU0501,31532,202305,VPD,
Austria,,SKU0502,22385,202305,VPD,
Austria,,SKU0503,12924,202305,VPD,
Austria,,SKU0504,15754,202305,VPD,
Austria,,SKU0505,16048,202305,VPD,
Austria,,SKU0506,15611,202305,VPD,
Austria,,SKU0507,56342,202305,VPD,
Austria,,SKU0508,56157,202305,VPD,
Austria,,SKU0509,81329,202305,VPD,
Austria,,SKU0510,79686,202305,VPD,
Austria,,SKU0511,81343,202305,VPD,
Austria,,SKU0512,76534,202305,VPD,
Austria,,SKU0513,85216,202305,VPD,
Austria,,SKU0514,1906,202305,VPD,
Austria,,SKU0515,167708,202305,VPD,
Austria,,SKU0516,31650,202305,VPD,
Austria,,SKU0517,59195,202305,VPD,
Austria,,SKU0518,23781,202305,VPD,
Austria,,SKU0519,79782,202305,VPD,
Austria,,SKU0520,337,202305,VPD,
Austria,,SKU0521,98,202305,VPD,
Austria,,SKU0522,539,202305,VPD,
Austria,,SKU0523,32,202305,VPD,
Austria,,SKU0524,677,202305,VPD,
Austria,,SKU0525,4921,202305,VPD,
Austria,,SKU0526,358,202305,VPD,
Austria,,SKU0527,201,202305,VPD,
Austria,,SKU0528,420,202305,VPD,
Austria,,SKU0529,16452,202305,VPD,
Austria,,SKU0530,109576,202305,VPD,
Austria,,SKU0531,111241,202305,VPD,
Austria,,SKU0532,33458,202305,VPD,
Austria,,SKU0533,13876,202305,VPD,
Austria,,SKU0534,17193,202305,VPD,
Austria,,SKU0535,7108,202305,VPD,
Austria,,SKU0536,9404,202305,VPD,
Austria,,SKU0537,4729,202305,VPD,
Austria,,SKU0538,4113,202305,VPD,
Austria,,SKU0539,514,202305,VPD,
Austria,,SKU0540,33854,202305,VPD,
Austria,,SKU0541,42138,202305,VPD,
Austria,,SKU0542,37223,202305,VPD,
Austria,,SKU0543,18000,202305,VPD,
Austria,,SKU0544,26581,202305,VPD,
Austria,,SKU0545,85,202305,VPD,
Austria,,SKU0546,15671,202305,VPD,
Austria,,SKU0547,9922,202305,VPD,
Austria,,SKU0548,23,202305,VPD,
Austria,,SKU0549,410,202305,VPD,
Austria,,SKU0550,1836,202305,VPD,
Austria,,SKU0551,359,202305,VPD,
Austria,,SKU0552,113,202305,VPD,
Austria,,SKU0553,852,202305,VPD,
Austria,,SKU0554,1430,202305,VPD,
Austria,,SKU0555,473,202305,VPD,
Austria,,SKU0556,11537,202305,VPD,
Austria,,SKU0557,118629,202305,VPD,
Austria,,SKU0558,97301,202305,VPD,
Austria,,SKU0559,382,202305,VPD,
Austria,,SKU0560,254336,202305,VPD,
Austria,,SKU0561,15959,202305,VPD,
